Address,Address Tag,Type,Token Balance,Percentage,Date Times,Txhash,Value (USD),From,To,Transfer Type
0xe7af87c6c6ec02cc7ee98c3adc555e4231dce8f3,-,Eoa,398.97,0.01%,2024-07-10 04:14:47,0x1e7b0543b8a076ee06655dd866f962ad99f9df657d751580f9c613e6839b377a,258091.81601549202,0x1c5f80b6b68a9e1ef25926eee00b5255791b996b,0xe7af87c6c6ec02cc7ee98c3adc555e4231dce8f3,in
0x083fc10ce7e97cafbae0fe332a9c4384c5f54e45,k06a.eth,Eoa,390.85,0.01%,2024-08-12 08:31:11,0x01727e98dca7dbceae37fc25e3484f3a93894974f573c0661a33f2b529b1a7a8,64761.5,0x083fc10ce7e97cafbae0fe332a9c4384c5f54e45,0xb02f39e382c90160eb816de5e0e428ac771d77b5,out
0x598c5e19a132a5c433a80c908f05d87bfdaac4ae,okonomi.eth,Eoa,390.00,0.01%,2024-08-05 06:39:11,0x7b5e54f7064424e4d19e0f4302c7f8fb8588be70b6e041f96d19adbddb053809,259046.0,0x598c5e19a132a5c433a80c908f05d87bfdaac4ae,0xc3d688b66703497daa19211eedff47f25384cdc3,out
0x95f071372891ec292124408802a5397eb8838478,-,Eoa,381.53,0.01%,2024-08-03 19:02:11,0x8efc6d8f43cf723a8ab2363697837f2d51be9d02fccfd426c17df30051b3169e,16412.97250414183,0x63df7c7e3a6e7c2047aad84fd5ae81647ae1cfeb,0x95f071372891ec292124408802a5397eb8838478,in
0x72e7bb93e73b2885a22ca29c34759361399a5c0e,monaelisa.eth,Eoa,375.24,0.01%,2023-11-20 14:26:59,0xbc409302cb772eeb6a0381911f4753c8b86f316ce298e794a4794bc46ad834cd,16319.898,0x72e7bb93e73b2885a22ca29c34759361399a5c0e,0x593f39a4ba26a9c8ed2128ac95d109e8e403c485,out
0xc252dc898263a23e564475defcd506866c38025f,-,Eoa,364.00,0.01%,2024-05-18 21:41:35,0xfbc041b1b77a85d1a0ce31aed6c6cd93572d6cfcf50277001f96bad36258a5cc,942927.4400000001,0xf71741c102e5295813912cf3b2fc07bc740a0f1c,0xc252dc898263a23e564475defcd506866c38025f,in
0xdbf5e9c5206d0db70a90108bf936da60221dc080,Wintermute trading:c080,Eoa,360.00,0.01%,2024-08-08 10:34:23,0x0a9d77db5ddc37d7e621a70c9f3699a419aaff3f7f65df3ec7c37f111c322746,932164.596792,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x51c72848c68a965f66fa7a88855f9f7784502a7f,out
0x229a8764e5a92e693eb53139cc09d846cbf67d06,-,Eoa,356.60,0.01%,2022-08-08 21:03:55,0x6cc61805824798c05a88ce4f49d924a6c7efadf8f0b8d7904021c68a18c79445,109902.29118189978,0xd8c07491caa1edf960db3ceff387426d53942ea0,0x229a8764e5a92e693eb53139cc09d846cbf67d06,in
0x13822a666ee4fbbe0ef7973a672b9ee816067e88,-,Eoa,355.36,0.01%,2024-07-30 07:09:11,0x6f86b537f571b3df876bfc090979c33aeaad6f9e130a313c3731b9dbcca0184c,920564.9906415588,0x13822a666ee4fbbe0ef7973a672b9ee816067e88,0x285b10c73de847ee35bcb5cd86f17d55ff936476,out
0x0258182e25ed6a38973e4057e2028550607bc0cf,-,Eoa,349.15,0.01%,2024-04-20 21:37:35,0x5b490be8c42a263b1a372294c56a6bacd76ccc982eff0baa8b460132e26ec16f,12306.555222500518,0x0ea92f3a9652a5f8a3c6123578276915b76411e9,0x0258182e25ed6a38973e4057e2028550607bc0cf,in
0x9afd4413b11ecc5420bd287f8e48e01fe87f3afa,-,Eoa,345.00,0.01%,2024-05-15 19:23:47,0xaced7ca592f5f033619d069c596977cd58f5465e1aea5468222b3f57bc5961e9,891118.24,0x9afd4413b11ecc5420bd287f8e48e01fe87f3afa,0x9008d19f58aabd9ed0d60971565aa8510560ab41,out
0xfe73b5a595405bac396c329c674571a7a3db528c,-,Eoa,341.92,0.01%,2023-03-17 17:13:59,0xf81f365c405c7f90322c7b811e5f072b2ef469c6192a2d5662c1894b001570cc,90666.1,0xfe73b5a595405bac396c329c674571a7a3db528c,0xba12222222228d8ba445958a75a0704d566bf2c8,out
0x911f80d16ec1b70db332227b03beb871ac58ead7,-,Eoa,341.49,0.01%,2020-08-09 20:05:11,0x9e0fcb986ef912e99f60c34cde761b677f5982d7176eea6c6bd81e32f43aa941,165379.43944338325,0x2633dc6f65f293fdc47206beef1fc9bd6c63edff,0x911f80d16ec1b70db332227b03beb871ac58ead7,in
