Address,Address Tag,Type,Token Balance,Percentage,Date Times,Txhash,Value (USD),From,To,Transfer Type
0x2d1566722288be5525b548a642c98b546f116aa0,-,Eoa,"120,707.71",0.08%,2022-12-07 05:20:11,0xf86c6633402e73da2d5d5f176be7e8b2ae97365c7149fe8b63b767b79a0b88a4,16391081.10958162,0x7c195d981abfdc3ddecd2ca0fed0958430488e34,0x2d1566722288be5525b548a642c98b546f116aa0,in
0xb4f4317b7885de16305d1303570879c21f378255,-,Eoa,"120,707.71",0.08%,2022-12-07 05:20:11,0xbe4cfa2fb5642d9ce9064c2c187c9c556d05a90673dd58f52323a3c6e7c8e42e,16391081.10958162,0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,0xb4f4317b7885de16305d1303570879c21f378255,in
0x84bf16e7675cee22d0e0302913ccf58b45333ddf,-,Eoa,"120,707.71",0.08%,2022-12-07 05:20:11,0xfe907aa6e62ac1727c0e76c55a1d91d95492af464ac9f2920df019da408219e1,16391081.10958162,0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,0x84bf16e7675cee22d0e0302913ccf58b45333ddf,in
0x6d9d2b30df394f17a5058aceb9a4d3446f1bc042,-,Eoa,"120,707.71",0.08%,2022-12-07 05:20:11,0x530ece50598fc65ed8169772ff99c1182e2d7d1e6187190de13732daefb2f713,16391081.10958162,0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,0x6d9d2b30df394f17a5058aceb9a4d3446f1bc042,in
0xf443864ba5d5361bbc54298551067194f980a635,-,Eoa,"120,707.71",0.08%,2022-12-07 05:20:11,0x38d7aaa0aa052bba00bfc7f4289777cd79dcebf6532fea4eb79e4a4c8fafdfed,16391081.10958162,0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,0xf443864ba5d5361bbc54298551067194f980a635,in
0xa1a45e91164cdab8fa596809a9b24f8d4fdbe0f3,-,Eoa,"116,005.01",0.08%,2022-08-17 20:15:21,0x889baa9a7c85b7b0685ef151c4bed5ec31de32b3c1bec8a1cf770b9fc33d8f7e,678685.917,0xa1a45e91164cdab8fa596809a9b24f8d4fdbe0f3,0x8e9d0d15c6bc35e87694f05196b03c1c0e731136,out
0x0548f59fee79f8832c299e01dca5c76f034f558e,Genesis Trading:558e(OTC),Eoa,"112,283.95",0.08%,2024-08-02 01:45:11,0x3363211d7e544141264d186c5ee77a22a7cce84d2db528b2d8c8d88ee8870ea5,33947875.0,0x0548f59fee79f8832c299e01dca5c76f034f558e,0x72fea0739802a90dfb5c5db392796615b7957965,out
0x084ef8564b4f75a70b7ad5e8aabf73edac005397,-,Eoa,"108,544.04",0.07%,2022-12-07 05:20:11,0x338c08127052a81221ad381d75779500f1bf1e2cb0f8a825b8d7d500e492cabb,16391081.10958162,0x7c195d981abfdc3ddecd2ca0fed0958430488e34,0x084ef8564b4f75a70b7ad5e8aabf73edac005397,in
0xcac9c634b4464efe71a9a5910edba06686baf457,-,Eoa,"108,532.91",0.07%,2022-09-13 10:02:19,0xee74185fbecc09b7030265e4f4f6ac8e5533a73878a54ea706d66c946ce504ff,2875028.5997359795,0xeb2629a2734e272bcc07bda959863f316f4bd4cf,0xcac9c634b4464efe71a9a5910edba06686baf457,in
0x04b7f4195595d8132dd8249cc8dc7e79a6ae772b,-,Eoa,"108,532.91",0.07%,2022-08-14 15:58:51,0x970e116bed97041a108572e1d757cba86bc7a2efca47238183b4642ef43d8cab,2554351.1309842644,0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,0x04b7f4195595d8132dd8249cc8dc7e79a6ae772b,in
0xff2ac8c5834a7585fcc97edb8ba2431c4beab487,-,Eoa,"108,532.91",0.07%,2022-09-13 10:02:19,0x3e3bb6ff95deb4501a4dcecd4b787088b145ad6eed16bddf9bfea19054964bf8,11490120.693249231,0x3cd751e6b0078be393132286c442345e5dc49699,0xff2ac8c5834a7585fcc97edb8ba2431c4beab487,in
0x4ed97d6470f5121a8e02498ea37a50987da0eec0,-,Eoa,"108,532.91",0.07%,2022-09-13 10:02:19,0x6bd41e44ca0803787dd8a644c06819a9063c7fc052fcb1fa1605bb4f289e3ac0,2875028.5997359795,0x3cd751e6b0078be393132286c442345e5dc49699,0x4ed97d6470f5121a8e02498ea37a50987da0eec0,in
