Address,Address Tag,Token Balance,Percentage,Token
0x53ce01e1b24f337007d49c9a6bd4c83cb8e1f3d1,-,49644.31,0.11%,DAI
0xc0af59fe5b1e8b8a25d1551ef44f9541c3247f3c,-,47633.13,0.11%,DAI
0xcac4b3061a4f4a7207de1cb78e2c8f01b39d24db,-,46731.59,0.10%,DAI
0x0c068fa561ff857e385cf76bbbd33c233adb7df1,-,44985.65,0.10%,DAI
0xc1da33e8d60daf4f93a52357a57a076f44c45759,-,44212.9,0.10%,DAI
0xa2b273f5ef344aa459307c7077e689d05e8cc580,-,44099.4,0.10%,DAI
0x1caff2b61676a6cfbe2986f02e66629086ee5ec6,-,43696.45,0.10%,DAI
0x81c674e8bd558c1dc200482f545651ffe80d105e,-,43474.6,0.10%,DAI
0x02a78632215262a94ce8651846e7d22adc98ce3c,-,43273.56,0.10%,DAI
0x4618a362717307922bc9636ca58111cd70396cfe,0x46,43035.79,0.10%,DAI
0x0544099a5a79c03c9c7edfc50a509e45c33c5601,-,41683.33,0.09%,DAI
0x7cbb2ed95e37e078cceadcf4660036c25648c667,-,40673.3,0.09%,DAI
0xf4b58f5f6214115c4c6b40e14d42cf70892c65ba,-,40020.51,0.09%,DAI
0x596a1128b68e588a7a2c0120fee5bdfe888eb80e,-,40018.16,0.09%,DAI
0x34c39dd1cf9216bc74d9b5e9d3076c26be0ec961,-,39998.4,0.09%,DAI
0x95c0a9fbaea20ce4102682dcbd374bf8d238cbf1,-,39960.78,0.09%,DAI
0x4b72a707e4fef1c5e3d67d77356d00323fefac0b,-,39817.88,0.09%,DAI
0xf66d7f70f6c96e308ee187ef28ff97aca0134e41,-,39779.75,0.09%,DAI
0xfd5c1c3d086a9cc0f21beab6dde3900c9351fc59,-,39718.52,0.09%,DAI
0x44d7bab20ff7ab420d754405f327a79b7a85dd92,-,39588.59,0.09%,DAI
0xceb0a4f133743ddf9c1430bce918fab74cfb9d44,-,39527.84,0.09%,DAI
0x21113159ed4b4ab10663eb8d68c4250ed7a0ac28,-,39332.7,0.09%,DAI
0xe1a77afe20920495429b3b0abe19fb5eaa0f5b33,-,38059.56,0.08%,DAI
0x0e731014b5cde66fdecc480fc38dab875415ebdf,-,37680.59,0.08%,DAI
0x84bd08354a6b78f4b75c0d612364cdf23f83e897,-,37345.15,0.08%,DAI
0x1be6c6a06638826ea16360324e7e3beeb212ff43,-,37176.28,0.08%,DAI
0x2008b6c3d07b061a84f790c035c2f6dc11a0be70,Tokka Labs (Altonomy),36858.75,0.08%,DAI
0x5e0ef172822c138022918190d80288287622c743,-,36656.54,0.08%,DAI
0xc20497387ac25eec0c2769f0384bf44d7a1a6779,-,36466.24,0.08%,DAI
0x024f5cc6ec0d54b0e25a0b40651adfe6a61774b5,-,36015.03,0.08%,DAI
0x987d13076523901d7b33d2d0b07c96029a468561,-,35915.05,0.08%,DAI
0x75e4d0f7dd2c53d25b05ca4eabe44a6731c417c7,-,35270.75,0.08%,DAI
0xf9e782702e97793be1119e99120f266b5d47bcf6,-,35060.77,0.08%,DAI
0x9df3c7f3f52881bd738d5cc8bb79eec9d2ca798f,-,34975.64,0.08%,DAI
0xceab0a26e2a0c8c22dd8e434b743978d12c82e7e,-,34962.69,0.08%,DAI
0x462a9abd10046871a9e0c1ea93ab437d882b5df5,-,34749.3,0.08%,DAI
0xcab71269b56bc0bf299706899243390a1493ba66,-,34281.31,0.08%,DAI
0x528ef1a6da34ca60005e9e2eb42407a227c9d605,-,33790,0.07%,DAI
0x37e88775a9868dba9d4d3228a7845db14e53a204,-,32705.2,0.07%,DAI
0xb368c3cdcdf64146ccf450061b287f7c9cc00c8e,-,32565.39,0.07%,DAI
0x890a1c022554c2d3bc2b962fcadf92d866291b78,-,32544.23,0.07%,DAI
0x630e7dc513328baf85fe693fc2c3abdd402d6aa8,-,32396.04,0.07%,DAI
0x28d6702709083f82055b48753bd1f328dd503e79,Binance Deposit Address,32335.78,0.07%,DAI
0xf7c2e3a45360a056baf2e6d74513a9593573296c,-,32267.52,0.07%,DAI
0x6700232078a3c7d7aa6450384a9981ef3ceb3f43,-,32104.29,0.07%,DAI
0x03fcdb32bddc54ba979a4bdbbdc18f8c86d3154b,-,32017.29,0.07%,DAI
0x41adc195cb0ef89b8b0c98b743070b7381d46758,-,31940.11,0.07%,DAI
0x2f6e562b9e98e03a40c63bfaa631df505dc18bb7,-,31771.27,0.07%,DAI
0xee728f4b29aa7243de914fdb91351ada00fdd98f,-,31528.42,0.07%,DAI
0x38a4d0d1b882aadbb6941d813edac963583896da,-,31426.23,0.07%,DAI
0xa61b940ae445ba4e4450d6dd7fc206b6658116b8,-,30953.35,0.07%,DAI
0xe61e01c935e82bc72ca638ea130405a391560228,-,30820.49,0.07%,DAI
0xa1c821850ecb117ad6c6ce621319b1bb39c85963,-,30650,0.07%,DAI
0x47670374f02c4eed8bd8ea966f961b4c1d86c5c2,-,30647.54,0.07%,DAI
0xb42f098449f1afcc3e900a767a16ded534e1408f,-,30383.68,0.07%,DAI
0xd582c78a04e7379dfc9ee991a25f549576962ee1,-,30383.68,0.07%,DAI
0x688fb60b62b7291541b5d5d7f1eee10214d8b81b,-,30383.68,0.07%,DAI
0xc479cbcc1ab7908a454b803e191df4d3381bf3f7,-,30383.68,0.07%,DAI
0xaeeba7fadf94c67c49ec8d96cfba930a647eee56,-,30383.67,0.07%,DAI
0x88b9860168842e86718957d7d554a73ce2dc78f9,-,30223.51,0.07%,DAI
0x27d349a16dc5b355a4c3a090c55b42c903e682fe,-,30139.55,0.07%,DAI
0x6ab30babb0330dd9a67794cb73998ead96867fc7,-,30139.55,0.07%,DAI
0xc16b64d21b7095cfe82557811f1459a31d5959ac,-,29989.99,0.07%,DAI
0x7f29dd68e7bc8092f5cf60e2d5d3331368c77a80,-,29972.2,0.07%,DAI
0x4bfb5dbf15704753d247dd3281a25208a575542e,-,29944.58,0.06%,DAI
0xb387ffd40fe405dc1ceb2abfc7fc73ab497f2a8e,-,29863.53,0.06%,DAI
0x58018631f2452b2f1aeaaea89d84eeda8b6966b8,-,29726.62,0.06%,DAI
0xe79759ac0b533e320743ca360bc7e4a08ba68b0e,-,29726.62,0.06%,DAI
0xcc65d91e108b1031fc4c10c6fd2fcfbdafe4be65,-,29726.62,0.06%,DAI
0x40ebcf09f6dac05fa0b1ada8754ba12c36199c5c,-,29726.62,0.06%,DAI
0xf9328e2351b54fbee258c8ae0311cc208aa67ead,-,29523.91,0.06%,DAI
0x7b16e70133fb58f357b706a5a80b828711c16aba,-,29478.42,0.06%,DAI
0x9ea4b7b0cebea8e4cf49a5c758bed4dfec733e25,-,29136.35,0.06%,DAI
0x7f1f6b0a0149ce12c419c0aeeaef82d9dda0a3ee,-,29079.68,0.06%,DAI
0x52a258ed593c793251a89bfd36cae158ee9fc4f8,BetFury,28655.39,0.06%,DAI
0xf50b785b2c9c7680af97622a82f438f764d08dd1,-,28010,0.06%,DAI
0x7d34c17c303e23b16ef0b85457fa5aa50e2161d1,-,28002,0.06%,DAI
0x7a3bd141b363044eb02969509a3debc0af7943dd,-,27550.49,0.06%,DAI
0xbbffdc1215f5230a1a8efdef8775c83079870101,-,27422.67,0.06%,DAI
0x703ed8fe72478d1311cbf006f7ef227712eac199,Nobitex.ir:Hot Wallet,27117.56,0.06%,DAI
0xe8767a47f05e572929f69878d50ea0198a4ed269,-,27045.99,0.06%,DAI
0xab2ba37d2d2965ee9e12afd8b1aff186c1475fa7,Bitget Deposit Address,27037.9,0.06%,DAI
0x7e1efda3a1c016aef016ab39dda0814c38593b99,-,26510.81,0.06%,DAI
0xe1dd7b28ab085978ead65aff92b22b6322a96422,-,26478.98,0.06%,DAI
0x9704109977a21adce831c89e0fdca541ab5c97b7,-,26307.28,0.06%,DAI
0xeff9f7cdb326811c1a8054c5cd4b7a75374a8be6,-,26106.99,0.06%,DAI
0x2f7e6e5a7ae6d1dc14711c665c521358e8ff220a,-,25665.05,0.05%,DAI
0x22a5d28c413a4a8eb93f46899302d7c189e96eef,-,25652.16,0.05%,DAI
0x30e8d77adfbc1d446afdb5338828280bd323fa86,-,25651.49,0.05%,DAI
0x26c8d3429352042e65645bdfef825cd63b8190d7,-,25539.35,0.05%,DAI
0xd3ba5eb0fb91a43cf045ec2edba7f2f975b56ffe,-,24973.4,0.05%,DAI
0xb81ee215a1724b33c8bd39a55edc15b2c5694e50,-,24901.96,0.05%,DAI
0xc1097de38762a4cee31ec43a0adfe9dc76bfd652,-,24860.99,0.05%,DAI
0x7f4b08303faea2231be2ace31a2c87d2d0334c28,-,24655.97,0.05%,DAI
0x9e5d51155292d93cf4404eb21883d91a185395da,-,24581.23,0.05%,DAI
0xa251092f503473307a64a314f87d03294b468bdb,-,24477.29,0.05%,DAI
0x6e6a5ade90e60ae883f0b35fb2e8d8f66e5d7a07,-,24053.46,0.05%,DAI
0xb8e6923dd1c0a76147e570185551b3dedb2a1be3,-,23406.53,0.05%,DAI
0xba37ca03d4291af32ca97a12191f16f390efd981,-,23105.83,0.05%,DAI
0xbcd93566ee5c12ab20a01cdd26c68b55eefbac61,-,22849.69,0.05%,DAI
0x3aaf67e4a835811e78f90441d575e792f75e89cd,-,22785,0.05%,DAI
0xc55c26e02c645a5689a697014eef43a3d8233740,-,22681.76,0.05%,DAI
0xaad50b039c69e661738eb6d86d212a0ee938d57c,-,22574.97,0.05%,DAI
0x3a917a1a8f4dd0cbd4e07e1f05751f67ffb6873d,-,22388.79,0.05%,DAI
0xef575087f1e7bec54046f98119c8c392a37c51dd,-,22339.74,0.05%,DAI
0xc154a22a81d4ce8538a80d2b2d7756a358ec0377,-,21999.99,0.05%,DAI
0xfea3555479bbf3dd06155624d1950e9db67c239a,-,21965.34,0.05%,DAI
0xeb189de7358849c616693562b721cd2252e6e3bc,-,21696.12,0.05%,DAI
0xcbbe2dd71fed9cdedcb4e9a6ef8313a4c41c2cc9,Nobitex.ir:Hot Wallet,21609.82,0.05%,DAI
0x2f22c442e5dc3b6f3e35849e07a4627a451a403f,-,21556.11,0.05%,DAI
0x6f49a2bcc91bdb43faeb45b60cf6a16ce24ca7a1,-,21505.77,0.05%,DAI
0x531e1d35a1b5f55b53f91c238021042cd7a8bcaf,-,21212.2,0.04%,DAI
0x5ebe7111b4855881da56c1091c17319ab4965919,-,21046.33,0.04%,DAI
0x29ae898f540d404f3bfc8bcc2177b10a12311d1c,-,21012.9,0.04%,DAI
0x5a729501559e8a83ce8dae28429856eab58a13e4,-,21000.55,0.04%,DAI
0x7e88ea5acf027c8f7f3d0ee81e351086eb0f7c36,-,20987.25,0.04%,DAI
0x7e0764347ae571d1336be28a710a965874f83678,-,20947.23,0.04%,DAI
0x7c75616f17340dab8e9f015de7b461045867d95c,-,20884.48,0.04%,DAI
0xf7b65ec31b2e2d9644c8f71d6680fcf4c227a08b,-,20813.14,0.04%,DAI
0xbde8cfc00f00147ed5b156ae31e10d6c7d24e5b5,-,20601.29,0.04%,DAI
0x0d348f462e66598ef80e09e7b97d1750b6a57f71,-,20497.65,0.04%,DAI
0x3ee746bb432cec5d0ece0ae7652103b3a89d8927,-,20168.44,0.04%,DAI
0x85be4e2ccc9c85be8783798b6e8a101bdac6467f,-,20140.11,0.04%,DAI
0x05dcb5017a764e6e01459efbcf43bded95331cf4,-,20069.44,0.04%,DAI
0x2b69459a584f3973585534f707c6c4a6bd98ce37,-,20068,0.04%,DAI
0xec85963001028a935027d90c08b98f5223605c6e,-,20011.81,0.04%,DAI
0xbb6e0cedcf112d5ae7517630a47ff927ac8229d6,-,20010.19,0.04%,DAI
0x93d20e2c1522fde09842af010cb430c337d88ad8,-,20010,0.04%,DAI
0x6c2b83a591bf6f25abd5efa27245f3892747d357,-,20002,0.04%,DAI
0xb235a8a0059dcba2f11ca6ab92dd8f7b380af81b,-,20000,0.04%,DAI
0x9222548e541011060338c45a5245cc7a46d74c43,-,20000,0.04%,DAI
0x64b7a3cd189a886438243f0337b64f7ddf1b18d3,WealthMountain1,20000,0.04%,DAI
0xe70e9bd1594d447ea0490856d6ae4a9b9775e446,Binance Deposit Address,20000,0.04%,DAI
0xe604cef7d3b34436effb94b7de16b6556377f000,-,19999.84,0.04%,DAI
0x32a2e5df15dc1baf229965ac90ccb9e4e6de1266,-,19999.28,0.04%,DAI
0x406a2583eadb07688230b972010993b4b0df722d,-,19998,0.04%,DAI
0xe5ce640f708ffe3e4320000bb8365308b017ade4,-,19947.37,0.04%,DAI
0xe3df9da96b00cb254a38aa4a8331209a754807f2,-,19789.8,0.04%,DAI
0x0db3dbd610cb235bb4858660aa1823c664661aa4,-,19717.7,0.04%,DAI
0x314d8b83804af595b8a45dcad31c8e1c036efd99,Binance Deposit Address,19717.7,0.04%,DAI
0x55e5f36f24373cabe6b6e0ef485e62bf33f6fa91,-,19692.33,0.04%,DAI
0x96c29c423701ef46ee84e19b5cdb1997e11c0a33,-,19687.88,0.04%,DAI
0x2eee847bf1b899ef47222f933eb98085d0a2113b,-,19184.19,0.04%,DAI
0x0d1d31f5cc91f599cd907adede7de6abec0c4f99,-,19005.7,0.04%,DAI
0x13dd1eb7237c114d82f1beffe3aaf9d9c2f7e3b4,-,18988.61,0.04%,DAI
0xc71a47bfd8ef07192cd0e7e8f824b70b1d4d2714,-,18985.11,0.04%,DAI
0x443786f0c86583919d9ac28b1080599c7807fcb2,-,18676.81,0.04%,DAI
0xd4997c0a7dd026acd8ef8b6b65f95fe64490a212,-,18561.99,0.04%,DAI
0xb34bb6ff6dfb210727730dbc2783292404d423ce,-,18545.43,0.04%,DAI
0x7d206368a303a866abffb3d7bd00991fa5337ac8,-,18382.33,0.04%,DAI
0xc2ca89b834e5c5d37f351ffc25bc9f9ce689d19c,-,18250.22,0.04%,DAI
0x5c183b9d9468740254090a04201741a6cbe2e1d0,-,18207.6,0.04%,DAI
0x25615d932651c4bd36c1f9d8623f2c3d02cfd6ac,-,18101.67,0.04%,DAI
0xe7e2eefc61e2949d60c59426b7013fac7812a0dd,-,18023.23,0.04%,DAI
0xc14e6ae0b36877e914ca9acf3140ad77bba4fbcd,-,18015.32,0.04%,DAI
0x76cb3e9979bdfb6845dc3531bf15ed5bf7e7dc7c,-,18000,0.04%,DAI
0x7a196eebc4f99e8adfd0d81915a13f845b19d3c4,-,17760,0.04%,DAI
0x0d84cae2669b92cb86d7e1df196e147abbdb21b7,-,17755.15,0.04%,DAI
0x36251ad9a8bffd749faebac385ee73926a68bfc4,-,17726.37,0.04%,DAI
0x9f453eb8a40ab5ad5766c9207d91634a034e41d5,-,17538.13,0.04%,DAI
0x81ed719b16229786e6f97c3a5c60632bcec55421,-,17329.56,0.04%,DAI
0x732abd09e602970b226d99b56c96cdd1a245b981,-,17051.49,0.03%,DAI
0x6279ec14b896ae9ca1c391a329be5a8c19e9653b,-,17000,0.03%,DAI
0x24959ae71d868c623c0f88211ed1ed06f2201cea,-,16795.78,0.03%,DAI
0x1d68a6cfef99a759c9787f26db1647f8065f7b22,-,16755.75,0.03%,DAI
0xed6fd32859fa4d458da967aafa7ef8b44b518056,-,16692.46,0.03%,DAI
0x719b3d3bbb9207e301ee9abf7574a4a756e0c2e3,OpenOcean Deposit Address,16661.33,0.03%,DAI
0xa589513c7656a48dbc7b7c96699ec31a42b1e1da,-,16625.69,0.03%,DAI
0x66b9972e790efc733a8243e31b797944efcab990,-,16600.71,0.03%,DAI
0xc75c41be5a6397edeb92c7039b2626f4b42662fb,-,16501,0.03%,DAI
0xa817bf9aeb0da2aded22bce2e4fa5fd2b193a18c,-,16331.58,0.03%,DAI
0xff9e6438acb488dfc0d9d0f4766c3dca5f76c2d2,-,16175.23,0.03%,DAI
0x442d9276e1b88a2b8de51ac63474b6c1921ede14,-,16159.91,0.03%,DAI
0xb21382095edd40adbb0866373b77945e2987bac9,-,16143.1,0.03%,DAI
0x9707e36a337bfe57168ca1b8399c610becf6d8dd,-,15998.4,0.03%,DAI
0x8494ea6211e36fab1aa408c4e925dadf4c6db4c8,-,15951.62,0.03%,DAI
0x51c7df367d6f5ad2c8410490443215b35fc35b3e,-,15920.76,0.03%,DAI
0x899a1a42350b9628c86de82b742b73f628c81841,-,15918,0.03%,DAI
0xc03f91c96f087258c27bb610d89244e8fd5aca28,-,15795.07,0.03%,DAI
0x6704a21819c53853c2ce2ac9711525fec07968b0,-,15763.8,0.03%,DAI
0x17b12a5ac4229659bb7f62f7b8e4807b5b2aff03,-,15562.52,0.03%,DAI
0xb0fc0776ced4a6c2e39c080279040a6eea303b57,-,15557.24,0.03%,DAI
0xb60c61dbb7456f024f9338c739b02be68e3f545c,Nexo,15474.38,0.03%,DAI
0xee3996eed65e76d6211ab94fe5a91d1594f97845,-,15465.76,0.03%,DAI
0x091d23de14e6cc4b8bbd4eeeb17cd71a68df8bee,-,15434.8,0.03%,DAI
0xbab9ac1fb02f843b9700046f3d5089b4164993c7,-,15208.08,0.03%,DAI
0x17509884b5f3213df381a9c996b14f9987220722,Binance Deposit Address,15208.08,0.03%,DAI
0x07656bd965ac5637dc3723131a6dcd5175c69559,-,15001.48,0.03%,DAI
0xbc85f5e6c8a378a87f1c7f9a51e79f9ebd40f5d6,-,15000.86,0.03%,DAI
0xcd5ac776aaf18acd1be9297b4641324ae351f0c1,-,15000.54,0.03%,DAI
0x2984e2777cf8db38d48ab9e08031a3e0b857c2e4,-,14999.19,0.03%,DAI
0xc2dca0554851b3f79f772a8b710eed92d455bc7d,-,14933.87,0.03%,DAI
0x8fe9dfef9c40ce3a556423d8c2e471bf2d75c80a,-,14933.59,0.03%,DAI
0x24f2b59d2913a0efcba322c99386797e3f4008ec,-,14921.37,0.03%,DAI
0x74ad6ddd001caaa3a2be8633d60f8c0311e73a13,-,14864.82,0.03%,DAI
0x2eb97bd0a6d5fb5822e37dfd3dca9d2c3fc01ee6,-,14784.19,0.03%,DAI
0x59b64363ea8e858b67623a86426270d08c6ee3ff,-,14701.71,0.03%,DAI
0xfc341e9b9cf255301bb4aa247bdb5d7552997486,-,14614.87,0.03%,DAI
0x0dc9b67acafcf05a3bf930a591e726a47847587b,-,14521.07,0.03%,DAI
0x3b797c184834ac298fd9e4b3094035ff8cc161b8,-,14317.22,0.03%,DAI
0x2a4cdc9bbd937023a95e50185c0c027647f5a7b5,-,14302.84,0.03%,DAI
0x44ea7a7400c03ed978ca829f5ce506a240686cbf,-,14146.8,0.03%,DAI
0x7265f8d9d4d21b761e55bdfd3d5dc0436f5642d4,-,14108,0.03%,DAI
0x9944a69089a39cb719b8533cc892e133e3a80a07,-,13991.79,0.03%,DAI
0x25fa83fb20dc79c4d2fa1fbaff8c20b19f69274b,-,13990.16,0.03%,DAI
0x4915b09552ce8353e0fac30b3a36d584b355431b,Stake.us,13864.98,0.03%,DAI
0x99c7bd50064ceaa3efa102e24b6dddabf0f7f16b,-,13861.69,0.03%,DAI
0xf82e9cd64f932f31b842dcf66dc7c23f80d4c27d,-,13831.18,0.03%,DAI
0xeb1c3f49817fbbbce87a48540d9f9991bb95ceb8,-,13824.4,0.03%,DAI
0x9464f5cdcff6e7d8bba6597c2fdfc68b8ed7005b,-,13785.58,0.03%,DAI
0x3b687d9de478ef8f75ab98ee3344a693a42ab0d2,-,13777.34,0.03%,DAI
0x7eab03258ada81dd11e25865f06d652a328d0ad7,-,13718.24,0.03%,DAI
0xbe9184abc67ec610fdf133799adefa576b562409,-,13705.96,0.03%,DAI
0xd6f710046709092ae1ab9cd024abeb68242c15c3,-,13704.26,0.03%,DAI
0xddce23f068ae2287dd6568f44063098720178e5d,-,13698.12,0.03%,DAI
0x3f10d7bd58546b6f3a26caebdab02f137aee4555,-,13577.81,0.03%,DAI
0xe6a7cbce87df2f0eb734244319346fbeb19d56d5,-,13568.6,0.03%,DAI
0xc1542ba4ede518e91edd6f15b19f5c445577470f,-,13488.94,0.03%,DAI
0xfe908026866a9175e467eaf54837f6534efd00b9,-,13438.75,0.03%,DAI
0x6f38421559a957946bef712a6839aa60cb20effa,-,13419.73,0.03%,DAI
0x5f09d0f214490c07a7071ecf7bf31a4e98f0e4fc,-,13319.62,0.03%,DAI
0x49791fab56837f28e0fd6b708502320b92c68bc0,-,13303.56,0.03%,DAI
0xb89f6568e19293978d67e3e5cc0e308b32304e92,-,13191.09,0.03%,DAI
0xc72ec9ec0bdba8bda7d8f0e3de4edc5382292be9,-,13159.48,0.03%,DAI
0xe180aed05b1ba6d1b33a6e740a23ecccea755774,-,13090.19,0.03%,DAI
0x273c0659a750c3b68e9b60e2300ea72459eaf298,-,13000.55,0.03%,DAI
0x36065af84458181715616ad2ecbc9e306dd7b613,-,12965.85,0.03%,DAI
0x5481046f7e7826c45ded063a4aa5957085e9570f,-,12923.34,0.03%,DAI
0x8c63787ded5d352fb0369532898b440f73ade03c,Phishing:322873,12907.53,0.03%,DAI
0x2f55c51993b3f16d14c15fa2dd7c2b55b4350102,-,12892.01,0.03%,DAI
0x2664b197871010e885dc0c6e95f852b8630383bd,-,12888.06,0.03%,DAI
0xc7d1f2888e5c54ecd988d922197be510ab4889eb,-,12679,0.02%,DAI
0xbcebe95f55c95bb9537fd88e163292c40cbdf798,-,12637.16,0.02%,DAI
0xbfe92d59b5530157b6ee34661a6b1d83a2864c1d,-,12540.86,0.02%,DAI
0x52b4e1dc2f6b4ae313c2a90497242412fa80395e,-,12444.96,0.02%,DAI
0xc30cb4e0dc66cec52cc32487c979db22466c00ff,-,12436.93,0.02%,DAI
0x277315e92349a75d79dc8f9a2af0049c95f1b0aa,-,12417.9,0.02%,DAI
0x81771aa6e524e7947be023f13e6c59a2c9e0cbce,-,12400.94,0.02%,DAI
0x6daf8c5d7aa9f49d2be525abf4ca1669ae3c5e92,-,12300,0.02%,DAI
0x88ef3e133d07e7e04d7ca925152520952727f894,-,12298.14,0.02%,DAI
0xff13ee0c36d3bb02306353de226e92caa01d8e4e,-,12250,0.02%,DAI
0x3046bce33469ee02a8b136a44868270cab335b9c,-,12061.64,0.02%,DAI
0x9fbf19aa85a0935362d5e5ec414025a9c76d64e0,-,12039.19,0.02%,DAI
0xb4192ecae3dac2f455490174c2da79675db516b8,-,12000.64,0.02%,DAI
0xe4bd789cfcb83d475dd9f61c5798075053e36675,-,11998.86,0.02%,DAI
0xd505b4ac39bb1f3bfddc7a46bda4346943e36bed,-,11993.87,0.02%,DAI
0x00bde4c02a920ac7bbfaea32b72bb51343e6cd74,-,11975.03,0.02%,DAI
0x544778acf7d5cf6311d53360381c0712a4c44628,-,11911.98,0.02%,DAI
0xc33c9f2596ec65c05bd598fe083856175aa9bfa4,-,11910.37,0.02%,DAI
0xb86562ce812dcc683d7c9acc3537fc206310caf6,-,11904.83,0.02%,DAI
0x3efc8f43062b6c7e46c10d502b1a0492937b2b65,-,11874.52,0.02%,DAI
0x30b6e17b7bf05b4f7b4201797366bbcaa1f3ae57,-,11867.4,0.02%,DAI
0x69378c0d964afcfbc79106f4a5bbd1a6a4ca8c98,-,11700.75,0.02%,DAI
0xa06d1ec543832562863ba6f1ba2b9d17d8e54df0,-,11647.87,0.02%,DAI
0xed103c08ff8d66961b42ed85cc3ca0cb5cd9d5e3,-,11645.62,0.02%,DAI
0x8dd23af8ce57fb98532155d77fa4f3c29a88a3f6,-,11636.54,0.02%,DAI
0x23c9ed5c6745af7bce02ae23e238f42fa6eb300e,Phishing:187216,11590,0.02%,DAI
0x76556f6c330e1d3aa7a7bfac92e9b842d42e8da9,-,11491.21,0.02%,DAI
0x4e7e7622ca814e6c56bfd11d96051dd97d0d3afc,-,11463.93,0.02%,DAI
0x6cdd09f8722ef2fa565781070e1299f0b27a96bc,-,11442.13,0.02%,DAI
0xd185519e1d1029df4b886247d86f8e7ee4f020de,-,11318.05,0.02%,DAI
0x142379edf9f2563f4213b6903394f653e64d8f29,-,11293.3,0.02%,DAI
0xbc8ce26876d3c3b6abf4e3427c6e498b1fe12f17,-,11261.7,0.02%,DAI
0xd209d06febce735ee70a604c1639dc4a10ff69b8,-,11244.96,0.02%,DAI
0x2eb560786f07af70cb09b76e69f2b21af12cbccf,-,11116.13,0.02%,DAI
0x866c80575a5a3b3331ed4ae01baeafadfb3aa955,-,11116.06,0.02%,DAI
0xe9c17297f9df60359a539203fa5ae63aa7f71f38,-,11048.49,0.02%,DAI
0xcf82ac467b627bb383deb77b8b812f889d15b609,-,11010,0.02%,DAI
0xfc90a6614dfe3ff03d7304b27e6577e4f111d802,-,11007.87,0.02%,DAI
0x3bfbb2c10945d1f079e6e067e51910f6e9540a9b,-,11000.49,0.02%,DAI
0x48d3db1f97ef0aee4601ccd96fe31bad523f77ea,-,10995.35,0.02%,DAI
0xca2121ce9fefb4c945cecebfe981857f7f279caf,-,10993.57,0.02%,DAI
0x93bf5374ef563fb3d89925264a2e1819661daeab,-,10991.49,0.02%,DAI
0x3a9391d33650d2b9680400471745fb76c4e16c57,-,10985.47,0.02%,DAI
0x9ddb73f66c38f80d002c4c32d835ac53029f0a1e,-,10980.75,0.02%,DAI
0xf05a8e4afbad5e4389c298e31f3c118c1fc404c1,-,10868.36,0.02%,DAI
0xc38922daf8435aafb316f5203551bbfcc04bbe17,-,10841.85,0.02%,DAI
0x41a005cfc4d69d544d542aed9895bcc3043d350c,-,10804.87,0.02%,DAI
0xaabf2418abf5cd666ba1c746983d021457208410,-,10710,0.02%,DAI
0xc73691f5f23223659adb41b0b2111de8846fe4a7,-,10663.39,0.02%,DAI
0xd4638a640d820a5f58bd27082cfe4d9d3ff3cbcc,-,10603.02,0.02%,DAI
0xcc319cc2728b73b44b6c1a9742bc927aa96ecac5,-,10558.15,0.02%,DAI
0xfb4d10f5319ea60ad43b96221404c7455f3eaece,-,10505.48,0.02%,DAI
0xcf6e6254235b41ee27149b062af2bc53ed72452c,-,10486.04,0.02%,DAI
0xdeb5325c12cffe63068b5336e2bfcfb9b622e906,-,10484.27,0.02%,DAI
0x5ca928ee8bc3007f82f220a07cd0a407f7004568,-,10460.76,0.02%,DAI
0xc53b05cede0d4f4d713648e27e1285eab2160c05,-,10451.71,0.02%,DAI
0x2cd99cff9c173c45ea69948f0247986fee0f7286,-,10447.7,0.02%,DAI
0x2b6e018a796c086a82bb6d36812af8acdb07e4f1,-,10313.5,0.02%,DAI
0x2254083295c4e9c656154e3e78cecab535ea5661,-,10306.19,0.02%,DAI
0x06f9558dec45515d8e656b863404ce3ee8728d5a,-,10283.81,0.02%,DAI
0x179ecaab3a14e3cfa8aa24d9413f2c410d99dfc7,-,10257.57,0.02%,DAI
0xba37506d92a0b4aef983d548f359903feb982c8c,-,10212.32,0.02%,DAI
0x44e7718f18d8774f2a74d86b350a2bd774beb92c,-,10200,0.02%,DAI
0xf192b153bd26d1f3b95899f1b12b409fd7cd4131,-,10198.66,0.02%,DAI
0xa69d87a28c1ed07bcb814953dde7084ca4291971,-,10198,0.02%,DAI
0x24d1162c385a8f4ac84d29269cb7ab0ca21a7586,-,10164.89,0.02%,DAI
0xe1be3499a281c1d0af057dec556d49e96189c44a,-,10136.36,0.02%,DAI
0x01837fb4302ee41f16e6fb1cc8db417f0c939707,-,10121.8,0.02%,DAI
0x87c75bbff0ec0c7cd7fd869227b5aefcbae6206d,Nexo Deposit Address,10119,0.02%,DAI
0xde03bc956fe3a4679bf15d5cecb08506ea889eb2,-,10114.19,0.02%,DAI
0xaa06bce254b5355da9de184e7c75c1339459e4d3,-,10099.99,0.02%,DAI
0xdc0a4339d60d72457302d64a5d8d009a6c79bb69,-,10099,0.02%,DAI
0x75a9a91aaf9fd46e76452b4cf94ce8ee91138712,-,10083.65,0.02%,DAI
0xc730fed40c127e269a2f6f950d7a6b47e1e09714,-,10079.53,0.02%,DAI
0xc24262f7486af5735cafc4ea74f45b2e0db5d26e,-,10050,0.02%,DAI
